split,scene_class,sha256,source_path,source_manifest_path,dataset_path
validation,meaningful_flood,35bb15279f36aa264c2bd65a13ca2a390623313608f7b570596a98fc420cc540,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\train\meaningful_flood\094_20.0cm.jpg,training_data/road_scene_classifier/train/meaningful_flood/094_20.0cm.jpg,training_data/scene_classifier/validation/meaningful_flood/0047_094_20.0cm.jpg
train,meaningful_flood,37c137a06398170a7758d2e15e3a4bc1d0cc865992bdd4abf67decf77ff15d2f,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\train\meaningful_flood\113_20.18cm.jpg,training_data/road_scene_classifier/train/meaningful_flood/113_20.18cm.jpg,training_data/scene_classifier/train/meaningful_flood/0048_113_20.18cm.jpg
test,meaningful_flood,39fd7474bfe25a8af9739504b64d1ca6979524c3a82cce1de48c9cd2dd8484f1,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\train\meaningful_flood\042_15.12cm.jpg,training_data/road_scene_classifier/train/meaningful_flood/042_15.12cm.jpg,training_data/scene_classifier/test/meaningful_flood/0049_042_15.12cm.jpg
train,meaningful_flood,3dd2b4cf6cca57b4ae1eaf256f5a4c8e031ac196e097bfb481bbc92799d354b6,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\train\meaningful_flood\122_20.21cm.png,training_data/road_scene_classifier/train/meaningful_flood/122_20.21cm.png,training_data/scene_classifier/train/meaningful_flood/0050_122_20.21cm.png
test,meaningful_flood,3e73b2a4a9676f3de79ce035e2ea34aee59e6ce836e7c098a44c764e6e0cebc1,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\test\meaningful_flood\175_27.50cm.jpg,training_data/road_scene_classifier/test/meaningful_flood/175_27.50cm.jpg,training_data/scene_classifier/test/meaningful_flood/0051_175_27.50cm.jpg
train,meaningful_flood,40676070bc3549e8830a0fa791f615a0996399940b93ea68e5c6d0b92764a327,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\train\meaningful_flood\062_160.0cm.jpg,training_data/road_scene_classifier/train/meaningful_flood/062_160.0cm.jpg,training_data/scene_classifier/train/meaningful_flood/0052_062_160.0cm.jpg
train,meaningful_flood,40bee4066570c89e065acc28c75d5bb2ff02e7343a1c793dce9cbbae140c3136,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\train\meaningful_flood\061_150cm.png,training_data/road_scene_classifier/train/meaningful_flood/061_150cm.png,training_data/scene_classifier/train/meaningful_flood/0053_061_150cm.png
train,meaningful_flood,41e89d80463076f05e55429c48a643bf311133b73fdcffe6deeda374d37f5008,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\train\meaningful_flood\005_105cm.png,training_data/road_scene_classifier/train/meaningful_flood/005_105cm.png,training_data/scene_classifier/train/meaningful_flood/0054_005_105cm.png
train,meaningful_flood,43b3fd74e4cd3aac464c6fcce4121d7c070f983e618c45bd5e7ca5d18151c0c8,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\train\meaningful_flood\068_20.00cm.png,training_data/road_scene_classifier/train/meaningful_flood/068_20.00cm.png,training_data/scene_classifier/train/meaningful_flood/0055_068_20.00cm.png
train,meaningful_flood,43bf22761ca3e1df738d00aacaaa46380cc085caa00b4808caabf6c510c023ac,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\test\meaningful_flood\189_27.5cm.png,training_data/road_scene_classifier/test/meaningful_flood/189_27.5cm.png,training_data/scene_classifier/train/meaningful_flood/0056_189_27.5cm.png
train,meaningful_flood,43cee9004f2b69e9a613f288ec43f999e18c343ee9024b9d8511fc5f889d9e71,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\test\meaningful_flood\197_27.6cm.jpg,training_data/road_scene_classifier/test/meaningful_flood/197_27.6cm.jpg,training_data/scene_classifier/train/meaningful_flood/0057_197_27.6cm.jpg
test,meaningful_flood,461f23ad259d616271eb0b10f01a2a3093f482be28b72f73a0b09d27d5689676,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\validation\meaningful_flood\169_25.0cm_2.jpg,training_data/road_scene_classifier/validation/meaningful_flood/169_25.0cm_2.jpg,training_data/scene_classifier/test/meaningful_flood/0058_169_25.0cm_2.jpg
train,meaningful_flood,4725338ac5e6331b5e3d52d1facad2dee06e8aa62084b9790519a635be75b934,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\train\meaningful_flood\064_17.5cm.png,training_data/road_scene_classifier/train/meaningful_flood/064_17.5cm.png,training_data/scene_classifier/train/meaningful_flood/0059_064_17.5cm.png
test,meaningful_flood,487c79d8b8452ed253d006cb465f335fa0ad4ca50d6eb57435bf23550439385e,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\test\meaningful_flood\199_30.01cm.jpg,training_data/road_scene_classifier/test/meaningful_flood/199_30.01cm.jpg,training_data/scene_classifier/test/meaningful_flood/0060_199_30.01cm.jpg
train,meaningful_flood,4a47a247fdafa80bed5582314cb4fe4ae1b27b4428735c5d64eae7c122f92f58,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\train\meaningful_flood\137_20cm.jpg,training_data/road_scene_classifier/train/meaningful_flood/137_20cm.jpg,training_data/scene_classifier/train/meaningful_flood/0061_137_20cm.jpg
test,meaningful_flood,4f607e303d91aae2e85e81434b0fae0f0b796c9d45fa6dffc299f49b0922f561,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\train\meaningful_flood\118_20.1cm_1.jpg,training_data/road_scene_classifier/train/meaningful_flood/118_20.1cm_1.jpg,training_data/scene_classifier/test/meaningful_flood/0062_118_20.1cm_1.jpg
train,meaningful_flood,5210aea19b2e267caa660460ca55bfb1383b2d47e4f756fdc5a906e470b0de80,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\train\meaningful_flood\063_160cm.jpg,training_data/road_scene_classifier/train/meaningful_flood/063_160cm.jpg,training_data/scene_classifier/train/meaningful_flood/0063_063_160cm.jpg
test,meaningful_flood,531a3d9afa616da35542d99d0387deee0eea04fc0b2c9c85ea7d1e2dcc2390c2,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\train\meaningful_flood\097_20.10cm.jpg,training_data/road_scene_classifier/train/meaningful_flood/097_20.10cm.jpg,training_data/scene_classifier/test/meaningful_flood/0064_097_20.10cm.jpg
test,meaningful_flood,575348236b0c76f14ba4cb77ae9681ece63046ad5143954dab7172ea98ccbafd,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\validation\meaningful_flood\142_22.50cm_1.jpg,training_data/road_scene_classifier/validation/meaningful_flood/142_22.50cm_1.jpg,training_data/scene_classifier/test/meaningful_flood/0065_142_22.50cm_1.jpg
train,meaningful_flood,589760dd2a632c533c6182d15979e8e097737c6a8eb86a8f7bb3ab10c0214bd1,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\train\meaningful_flood\115_20.19cm.jpg,training_data/road_scene_classifier/train/meaningful_flood/115_20.19cm.jpg,training_data/scene_classifier/train/meaningful_flood/0066_115_20.19cm.jpg
train,meaningful_flood,58d8ecf2b9de27880b27618447f99c8550b77569b93cd615f1ee92bb7f5136d5,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\train\meaningful_flood\078_20.03cm_1.jpg,training_data/road_scene_classifier/train/meaningful_flood/078_20.03cm_1.jpg,training_data/scene_classifier/train/meaningful_flood/0067_078_20.03cm_1.jpg
train,meaningful_flood,5b583a2a9bbec719973e718035b9de7d2b142ab5b72d984dfcbe32db343a9cd5,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\validation\meaningful_flood\166_25.0cm.jpg,training_data/road_scene_classifier/validation/meaningful_flood/166_25.0cm.jpg,training_data/scene_classifier/train/meaningful_flood/0068_166_25.0cm.jpg
validation,meaningful_flood,5dbdcc9242703f6da78962c2b11bc61f692d1ef0099ae3a0436cb030aff34453,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\train\meaningful_flood\046_15.14cm.jpg,training_data/road_scene_classifier/train/meaningful_flood/046_15.14cm.jpg,training_data/scene_classifier/validation/meaningful_flood/0069_046_15.14cm.jpg
train,meaningful_flood,5df1edcd325ebe0fe5a2ded2e9c728704b32bfaabb6eae8cd2533255403d6112,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\train\meaningful_flood\047_15.14cm_1.jpg,training_data/road_scene_classifier/train/meaningful_flood/047_15.14cm_1.jpg,training_data/scene_classifier/train/meaningful_flood/0070_047_15.14cm_1.jpg
train,meaningful_flood,5ea018efdcb940036804f0d2dfd7b3112e7765f1bd915fa80a37f68f3dfbed89,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\test\meaningful_flood\171_25cm.jpg,training_data/road_scene_classifier/test/meaningful_flood/171_25cm.jpg,training_data/scene_classifier/train/meaningful_flood/0071_171_25cm.jpg
train,meaningful_flood,5f02a99ac3549b4ef9ae670531a7fe3428cb90a9df3c6840d6118f2edcae57e2,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\train\meaningful_flood\075_20.02cm_2.jpg,training_data/road_scene_classifier/train/meaningful_flood/075_20.02cm_2.jpg,training_data/scene_classifier/train/meaningful_flood/0072_075_20.02cm_2.jpg
train,meaningful_flood,5f4346870858f05cd55d60c00112062ecfd4705f9ca27cb8230c1b8d19f0ff5b,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\train\meaningful_flood\105_20.14cm.jpg,training_data/road_scene_classifier/train/meaningful_flood/105_20.14cm.jpg,training_data/scene_classifier/train/meaningful_flood/0073_105_20.14cm.jpg
test,meaningful_flood,60522f77e8a8b93fc54d0965a276e2fc8a28c630a5e77854524527cfb7e49f9f,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\train\meaningful_flood\082_20.05cm.jpg,training_data/road_scene_classifier/train/meaningful_flood/082_20.05cm.jpg,training_data/scene_classifier/test/meaningful_flood/0074_082_20.05cm.jpg
train,meaningful_flood,61cc8d982f6b47d0ddff081b2a1139f061d3f149dd738e2390b79adfc62ee323,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\train\meaningful_flood\001_100.00cm.jpg,training_data/road_scene_classifier/train/meaningful_flood/001_100.00cm.jpg,training_data/scene_classifier/train/meaningful_flood/0075_001_100.00cm.jpg
train,meaningful_flood,635c6310b8c756f9df86c464cdb8d705d15aa14a543b63220ef3ac4a99c0b27f,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\train\meaningful_flood\059_15.23cm.jpg,training_data/road_scene_classifier/train/meaningful_flood/059_15.23cm.jpg,training_data/scene_classifier/train/meaningful_flood/0076_059_15.23cm.jpg
train,meaningful_flood,64d343004aeb53a45ebaef4512b60e857dc792471f84505b1ecba3d5e2fad4ec,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\train\meaningful_flood\093_20.09cm_1.jpg,training_data/road_scene_classifier/train/meaningful_flood/093_20.09cm_1.jpg,training_data/scene_classifier/train/meaningful_flood/0077_093_20.09cm_1.jpg
train,meaningful_flood,654bf8ebce17424f542cf781ab8ac4d9e80dd674460d4a7390fa6b3b5ccd245b,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\train\meaningful_flood\125_20.25cm.jpg,training_data/road_scene_classifier/train/meaningful_flood/125_20.25cm.jpg,training_data/scene_classifier/train/meaningful_flood/0078_125_20.25cm.jpg
train,meaningful_flood,6613891abc82ba1808ac322a95ef755e3c0ea2643eed2faa2d2c3879bed6301b,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\validation\meaningful_flood\168_25.0cm_1.jpg,training_data/road_scene_classifier/validation/meaningful_flood/168_25.0cm_1.jpg,training_data/scene_classifier/train/meaningful_flood/0079_168_25.0cm_1.jpg
test,meaningful_flood,675e62fabbecfa1be13a932d78bb178b8b2b6492f0812deb14f8b72a58923100,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\train\meaningful_flood\034_15.08cm.jpg,training_data/road_scene_classifier/train/meaningful_flood/034_15.08cm.jpg,training_data/scene_classifier/test/meaningful_flood/0080_034_15.08cm.jpg
test,meaningful_flood,6772fed1c88c0bf5858150f213e24157256450c5140739dc2acef1c896b666aa,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\train\meaningful_flood\026_15.04cm.jpg,training_data/road_scene_classifier/train/meaningful_flood/026_15.04cm.jpg,training_data/scene_classifier/test/meaningful_flood/0081_026_15.04cm.jpg
train,meaningful_flood,67b48f41a1a5cbee7ee4f9a0ef84d4952ad9e99350b13e76fae0416d726c031d,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\train\meaningful_flood\092_20.09cm.jpg,training_data/road_scene_classifier/train/meaningful_flood/092_20.09cm.jpg,training_data/scene_classifier/train/meaningful_flood/0082_092_20.09cm.jpg
train,meaningful_flood,69bcdcb3321e46e529a0dce70a385a9b0b6d8d6147a92d2a381f4834210ddfcc,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\test\meaningful_flood\178_27.51cm.png,training_data/road_scene_classifier/test/meaningful_flood/178_27.51cm.png,training_data/scene_classifier/train/meaningful_flood/0083_178_27.51cm.png
train,meaningful_flood,6a5be71053cac2702e90a97c4f511c57edc8648747df70dd2dfbf86286001423,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\train\meaningful_flood\015_130cm.png,training_data/road_scene_classifier/train/meaningful_flood/015_130cm.png,training_data/scene_classifier/train/meaningful_flood/0084_015_130cm.png
validation,meaningful_flood,6abfb6ff47b0fde6baf8ca90588b77c3054439534acf745246edb21a63cbfbf1,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\train\meaningful_flood\130_20.2cm.jpg,training_data/road_scene_classifier/train/meaningful_flood/130_20.2cm.jpg,training_data/scene_classifier/validation/meaningful_flood/0085_130_20.2cm.jpg
train,meaningful_flood,6b02ba39f48a9d2de047d6b4e891e4318ce9185d295caaddf7e6cf273d6bd80e,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\train\meaningful_flood\051_15.17cm.jpg,training_data/road_scene_classifier/train/meaningful_flood/051_15.17cm.jpg,training_data/scene_classifier/train/meaningful_flood/0086_051_15.17cm.jpg
train,meaningful_flood,6b6528ad2d39bbce634a217c2b0d642c04df74234041738170fbb20fb3b2e4f5,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\train\meaningful_flood\021_15.01cm_1.jpg,training_data/road_scene_classifier/train/meaningful_flood/021_15.01cm_1.jpg,training_data/scene_classifier/train/meaningful_flood/0087_021_15.01cm_1.jpg
train,meaningful_flood,6c1573a2d98c798e46672b44df71b22ccec4f1171b56db9179ae492366a7c5e3,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\train\meaningful_flood\133_20.31cm.jpg,training_data/road_scene_classifier/train/meaningful_flood/133_20.31cm.jpg,training_data/scene_classifier/train/meaningful_flood/0088_133_20.31cm.jpg
validation,meaningful_flood,6e6894ac5e7c32454e6df9816db9e2b3d6dc8447dcf06c896862101c014d5dda,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\test\meaningful_flood\184_27.56cm.jpg,training_data/road_scene_classifier/test/meaningful_flood/184_27.56cm.jpg,training_data/scene_classifier/validation/meaningful_flood/0089_184_27.56cm.jpg
test,meaningful_flood,70576f3a97c19d6e75dd58bf83693202b59111b2562db903b3636edcfeb3a41e,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\train\meaningful_flood\044_15.13cm.jpg,training_data/road_scene_classifier/train/meaningful_flood/044_15.13cm.jpg,training_data/scene_classifier/test/meaningful_flood/0090_044_15.13cm.jpg
train,meaningful_flood,70c01ee88b2be9ea4c7d4d4f89c0d4540d7fee9d876b357fd6847c03121bb90e,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\train\meaningful_flood\086_20.06cm_1.jpg,training_data/road_scene_classifier/train/meaningful_flood/086_20.06cm_1.jpg,training_data/scene_classifier/train/meaningful_flood/0091_086_20.06cm_1.jpg
train,meaningful_flood,71f3f65885e1664f7239bdc16f05dc03e7932369b0ffd1f6c1eff16461b2e19c,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\train\meaningful_flood\131_20.2cm_1.jpg,training_data/road_scene_classifier/train/meaningful_flood/131_20.2cm_1.jpg,training_data/scene_classifier/train/meaningful_flood/0092_131_20.2cm_1.jpg
test,meaningful_flood,7292bc9ddabe55c54cf237435661de75ee49df4273604082ec0fadd59ac2f581,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\test\meaningful_flood\172_25cm.png,training_data/road_scene_classifier/test/meaningful_flood/172_25cm.png,training_data/scene_classifier/test/meaningful_flood/0093_172_25cm.png
train,meaningful_flood,73b7a505d07d03d4de6c49a8196efda81fe0b198628f2085aa9c2b8acae6b235,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\test\meaningful_flood\194_27.64cm.jpg,training_data/road_scene_classifier/test/meaningful_flood/194_27.64cm.jpg,training_data/scene_classifier/train/meaningful_flood/0094_194_27.64cm.jpg
test,meaningful_flood,742ab5f6f8b364af8c6b8e92b5beb21346a3db9203b42ea05301fed80917d450,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\train\meaningful_flood\036_15.09cm.jpg,training_data/road_scene_classifier/train/meaningful_flood/036_15.09cm.jpg,training_data/scene_classifier/test/meaningful_flood/0095_036_15.09cm.jpg
test,meaningful_flood,75c8995f3df7339ed187a52756004636e6a5abc4055526ee6a9993aca96861fa,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\test\meaningful_flood\173_25cm_1.png,training_data/road_scene_classifier/test/meaningful_flood/173_25cm_1.png,training_data/scene_classifier/test/meaningful_flood/0096_173_25cm_1.png
train,meaningful_flood,78e4654e85f72d5c4bdcd0d9616498acc61ba089e3760100c2d695deb686c7a6,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\train\meaningful_flood\091_20.08cm.png,training_data/road_scene_classifier/train/meaningful_flood/091_20.08cm.png,training_data/scene_classifier/train/meaningful_flood/0097_091_20.08cm.png
test,meaningful_flood,794fb8ccab70870a92f366a4031c8509daef422d29b3e5af90a7c7143bfc5ca2,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\train\meaningful_flood\111_20.17cm.jpg,training_data/road_scene_classifier/train/meaningful_flood/111_20.17cm.jpg,training_data/scene_classifier/test/meaningful_flood/0098_111_20.17cm.jpg
train,meaningful_flood,7b9d6bfbd8c9bc29bb10a93eb759f04a5c31b9c7706cce103cd3b7ff8ecbaad7,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\test\meaningful_flood\185_27.57cm.png,training_data/road_scene_classifier/test/meaningful_flood/185_27.57cm.png,training_data/scene_classifier/train/meaningful_flood/0099_185_27.57cm.png
train,meaningful_flood,7faa2ac6b0833b31d49156e0c1ff628d654a5cd9833d022ee7b95331c1d99b41,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\train\meaningful_flood\110_20.16cm.png,training_data/road_scene_classifier/train/meaningful_flood/110_20.16cm.png,training_data/scene_classifier/train/meaningful_flood/0100_110_20.16cm.png
train,meaningful_flood,7fca41ed52bf9e029bd9a634aa0d9a69d49194eea2ca463f0ae953a694678908,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\train\meaningful_flood\019_15.01cm.jpg,training_data/road_scene_classifier/train/meaningful_flood/019_15.01cm.jpg,training_data/scene_classifier/train/meaningful_flood/0101_019_15.01cm.jpg
train,meaningful_flood,804809e50920c58fe17ef85e04fcd7b42bdd4f93dec252faf6a48cf51ec5aa9a,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\train\meaningful_flood\119_20.20cm.jpg,training_data/road_scene_classifier/train/meaningful_flood/119_20.20cm.jpg,training_data/scene_classifier/train/meaningful_flood/0102_119_20.20cm.jpg
train,meaningful_flood,81f4071cf1741071f06e3888b441a1189b842552b4c63ca43af1141075a39944,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\train\meaningful_flood\126_20.26cm.jpg,training_data/road_scene_classifier/train/meaningful_flood/126_20.26cm.jpg,training_data/scene_classifier/train/meaningful_flood/0103_126_20.26cm.jpg
train,meaningful_flood,82827d979bcbdb9d02bfe45a65882d89d3405d950cc0af7fc8378188aef7588f,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\test\meaningful_flood\192_27.62cm.jpg,training_data/road_scene_classifier/test/meaningful_flood/192_27.62cm.jpg,training_data/scene_classifier/train/meaningful_flood/0104_192_27.62cm.jpg
test,meaningful_flood,838e4d3cc57f7ff1b1f8cbe3ea97350791186b25cbd2b1dc8bd504285cf26d92,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\train\meaningful_flood\112_20.17cm_1.jpg,training_data/road_scene_classifier/train/meaningful_flood/112_20.17cm_1.jpg,training_data/scene_classifier/test/meaningful_flood/0105_112_20.17cm_1.jpg
train,meaningful_flood,84570619065ad6f5e2a7913627bc90ee50883c4f4612d2b176b92b91118103fa,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\train\meaningful_flood\120_20.20cm_1.jpg,training_data/road_scene_classifier/train/meaningful_flood/120_20.20cm_1.jpg,training_data/scene_classifier/train/meaningful_flood/0106_120_20.20cm_1.jpg
train,meaningful_flood,8460fe32696416484a6fe19c070aa33f4fc3478d9c16e661ee65baccd3b671f4,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\train\meaningful_flood\136_20.3cm.jpg,training_data/road_scene_classifier/train/meaningful_flood/136_20.3cm.jpg,training_data/scene_classifier/train/meaningful_flood/0107_136_20.3cm.jpg
train,meaningful_flood,84bd0014ee2569e7ec48fd19cee0070e11e28ed784d1ad4004ea95cb5b3b161a,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\validation\meaningful_flood\149_22.57cm.jpg,training_data/road_scene_classifier/validation/meaningful_flood/149_22.57cm.jpg,training_data/scene_classifier/train/meaningful_flood/0108_149_22.57cm.jpg
train,meaningful_flood,85dcd9dde198e0f42c1f6f56c35e61639003a9e9f8bc34f78de67ac67fda682c,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\test\meaningful_flood\200_30.02cm.jpg,training_data/road_scene_classifier/test/meaningful_flood/200_30.02cm.jpg,training_data/scene_classifier/train/meaningful_flood/0109_200_30.02cm.jpg
validation,meaningful_flood,89663f0235a5ccbbbfe2f3fe556d2142ca0e7e80a57c81114c232fd5abf65570,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\train\meaningful_flood\035_15.08cm_1.jpg,training_data/road_scene_classifier/train/meaningful_flood/035_15.08cm_1.jpg,training_data/scene_classifier/validation/meaningful_flood/0110_035_15.08cm_1.jpg
test,meaningful_flood,897c33e823dc9241eab8011a55f239b1356f999808c7a25b3e08e0be6a1519ac,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\train\meaningful_flood\033_15.07cm_1.jpg,training_data/road_scene_classifier/train/meaningful_flood/033_15.07cm_1.jpg,training_data/scene_classifier/test/meaningful_flood/0111_033_15.07cm_1.jpg
train,meaningful_flood,8e026fe96e9a5c0c627f89d0c0ee5925ff3bc7b7d2644b54dee2fdcab9f43e0d,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\validation\meaningful_flood\155_25.00cm_2.jpg,training_data/road_scene_classifier/validation/meaningful_flood/155_25.00cm_2.jpg,training_data/scene_classifier/train/meaningful_flood/0112_155_25.00cm_2.jpg
